SET_CN,SETTING_ID,MEASUREMENT_DATE,MEASUREMENT_NO,COUNTY,PLOT,TREE_CN,TAG_ID,LIVE_DEAD,SPECIES_SYMBOL,DIAMETER,TPA_EQUIV,BASAL_AREA_EQUIV,HEIGHT,HEIGHT_METHOD,CROWN_RATIO,CROWN_CLASS,AGE,AGE_METHOD,RADIAL_GROWTH,RADIAL_GROWTH_METHOD,HEIGHT_GROWTH,HEIGHT_GROWTH_METHOD,SNAG_DECAY_CLASS
1619214010602,300104950011,9/30/2010,2,049,1,11013174010602,0003,L,PSME,12.500,24.07000,20.5122,72.0000,M,20,CO,237,DM,2,M,,,
1619214010602,300104950011,9/30/2010,2,049,1,11013173010602,0004,L,PSME,5.700,24.07000,4.2652,75.0000,M,45,IN,121,DM,4,M,,,
1619214010602,300104950011,9/30/2010,2,049,1,11013166010602,0005,L,PSME,5.000,24.07000,3.2819,75.0000,C,15,IN,121,DC,4,C,,,
1619214010602,300104950011,9/30/2010,2,049,1,11013168010602,0006,L,PSME,5.700,24.07000,4.2652,75.0000,C,25,IN,121,DC,4,C,,,
1619214010602,300104950011,9/30/2010,2,049,1,11013165010602,0007,L,PICO,9.500,24.07000,11.8478,49.0000,M,15,CO,199,DM,2,M,,,
1619214010602,300104950011,9/30/2010,2,049,1,11013170010602,0008,L,PSME,6.400,24.07000,5.3771,75.0000,C,55,IN,121,DC,4,C,,,
1619214010602,300104950011,9/30/2010,2,049,1,11013169010602,0009,L,PSME,5.800,24.07000,4.4162,75.0000,C,50,IN,121,DC,4,C,,,
1619214010602,300104950011,9/30/2010,2,049,1,11013167010602,0010,L,PSME,5.400,24.07000,3.8281,75.0000,C,40,IN,121,DC,4,C,,,
1619214010602,300104950011,9/30/2010,2,049,1,11013171010602,0011,L,PSME,2.500,299.86000,10.2215,13.0000,M,30,OV,41,TM,,,0.7,M,
1619214010602,300104950011,9/30/2010,2,049,1,11013172010602,0012,L,PSME,4.600,299.86000,34.6058,24.0000,M,35,IN,79,DM,3,M,,,
1619214010602,300104950011,9/30/2010,2,049,1,11013176010602,0013,L,PSME,,1799.16000,,0.2000,M,50,OV,,,,,,,
1619214010602,300104950011,9/30/2010,2,049,1,11013177010602,0014,L,PSME,,2398.88000,,1.0000,M,50,OV,,,,,,,
1619262010602,300104950211,9/29/2010,2,049,1,11013489010602,0001,D,PICO,7.200,24.07000,6.8054,44.0000,M,,,,,,,,,3
1619262010602,300104950211,9/29/2010,2,049,1,11013490010602,0002,D,PICO,9.200,24.07000,11.1114,64.0000,M,,,,,,,,,1
1619262010602,300104950211,9/29/2010,2,049,1,11013495010602,0004,D,PSME,6.600,24.07000,5.7185,43.0000,M,,,,,,,,,1
1619262010602,300104950211,9/29/2010,2,049,1,11013478010602,0005,D,PICO,9.100,24.07000,10.8711,72.0000,M,,,,,,,,,1
1619262010602,300104950211,9/29/2010,2,049,1,11013486010602,0006,D,PICO,6.500,24.07000,5.5465,51.0000,M,,,,,,,,,1
1619262010602,300104950211,9/29/2010,2,049,1,11013483010602,0007,D,PICO,11.200,24.07000,16.4675,84.0000,M,,,,,,,,,1
1619262010602,300104950211,9/29/2010,2,049,1,11013492010602,0008,D,PSME,5.700,24.07000,4.2652,36.0000,M,,,,,,,,,1
1619262010602,300104950211,9/29/2010,2,049,1,11013494010602,0009,D,PSME,6.500,24.07000,5.5465,46.0000,M,,,,,,,,,1
1619262010602,300104950211,9/29/2010,2,049,1,11013493010602,0010,D,PSME,5.800,24.07000,4.4162,34.0000,M,,,,,,,,,1
1619262010602,300104950211,9/29/2010,2,049,1,11013498010602,0011,D,PSME,8.300,24.07000,9.0437,52.0000,M,,,,,,,,,1
1619262010602,300104950211,9/29/2010,2,049,1,11013477010602,0012,D,PICO,8.700,24.07000,9.9364,52.0000,M,,,,,,,,,1
1619262010602,300104950211,9/29/2010,2,049,1,11013482010602,0013,D,PICO,10.900,24.07000,15.5971,91.0000,M,,,,,,,,,1
1619262010602,300104950211,9/29/2010,2,049,1,11013487010602,0014,D,PICO,6.600,24.07000,5.7185,35.0000,M,,,,,,,,,4
1619262010602,300104950211,9/29/2010,2,049,1,11013475010602,0015,D,PICO,6.600,24.07000,5.7185,56.0000,M,,,,,,,,,1
1619262010602,300104950211,9/29/2010,2,049,1,11013484010602,0016,D,PICO,5.800,24.07000,4.4162,37.0000,M,,,,,,,,,2
1619262010602,300104950211,9/29/2010,2,049,1,11013491010602,0017,D,PICO,10.400,24.07000,14.1990,42.0000,M,,,,,,,,,2
1619262010602,300104950211,9/29/2010,2,049,1,11013480010602,0018,D,PICO,9.700,24.07000,12.3519,67.0000,M,,,,,,,,,1
1619262010602,300104950211,9/29/2010,2,049,1,11013479010602,0019,D,PICO,9.300,24.07000,11.3542,65.0000,M,,,,,,,,,1
1619262010602,300104950211,9/29/2010,2,049,1,11013485010602,0020,D,PICO,6.200,24.07000,5.0463,35.0000,M,,,,,,,,,2
1619262010602,300104950211,9/29/2010,2,049,1,11013481010602,0021,D,PICO,10.500,24.07000,14.4734,80.0000,M,,,,,,,,,1
1619262010602,300104950211,9/29/2010,2,049,1,11013476010602,0022,D,PICO,7.500,24.07000,7.3844,47.0000,M,,,,,,,,,1
1619262010602,300104950211,9/29/2010,2,049,1,11013488010602,0023,D,PICO,7.000,24.07000,6.4326,39.0000,M,,,,,,,,,3
1619216010602,300104950271,10/1/2010,2,049,1,11013186010602,0001,L,PSME,13.100,24.07000,22.5286,64.0000,M,60,CO,115,DM,3,M,,,
1619216010602,300104950271,10/1/2010,2,049,1,11013178010602,0002,D,JUSC2,5.500,24.07000,3.9712,17.0000,M,,,,,,,,,2
1619216010602,300104950271,10/1/2010,2,049,1,11013179010602,0003,D,JUSC2,5.700,24.07000,4.2652,18.0000,M,,,,,,,,,2
1619216010602,300104950271,10/1/2010,2,049,1,11013185010602,0004,L,PSME,7.500,24.07000,7.3844,41.0000,M,60,CO,121,DM,3,M,,,
1619216010602,300104950271,10/1/2010,2,049,1,11013182010602,0005,L,PSME,5.400,24.07000,3.8281,41.0000,C,50,IN,121,DC,3,C,,,
1619216010602,300104950271,10/1/2010,2,049,1,11013189010602,0006,L,PSME,10.000,24.07000,13.1278,,,60,CO,,,,,,,
1619216010602,300104950271,10/1/2010,2,049,1,11013188010602,0007,L,PSME,9.700,24.07000,12.3519,,,70,CO,,,,,,,
1619216010602,300104950271,10/1/2010,2,049,1,11013181010602,0008,L,PIPO,6.000,24.07000,4.7260,24.0000,M,50,IN,110,DM,3,M,,,
1619216010602,300104950271,10/1/2010,2,049,1,11013183010602,0009,L,PSME,6.600,24.07000,5.7185,41.0000,C,40,IN,121,DC,3,C,,,
1619216010602,300104950271,10/1/2010,2,049,1,11013187010602,0010,L,PSME,13.300,24.07000,23.2217,58.0000,M,70,CO,129,DM,2,M,,,
1619216010602,300104950271,10/1/2010,2,049,1,11013180010602,0011,L,JUSC2,9.100,24.07000,10.8711,9.0000,M,80,OV,123,TM,2,M,,,
1619216010602,300104950271,10/1/2010,2,049,1,11013184010602,0012,L,PSME,4.900,299.86000,39.2668,32.0000,M,70,IN,69,DM,2,M,,,
1619218010602,300104950341,9/30/2010,2,049,1,11013200010602,0001,L,PSME,5.600,24.07000,4.1169,24.0000,M,70,CO,92,DM,4,M,,,
1619218010602,300104950341,9/30/2010,2,049,1,11013193010602,0002,L,PIPO,5.100,24.07000,3.4145,28.0000,M,60,CO,94,DM,2,M,,,
1619218010602,300104950341,9/30/2010,2,049,1,11013191010602,0003,L,PIPO,7.100,24.07000,6.6177,28.0000,C,70,CO,94,DC,2,C,,,
1619218010602,300104950341,9/30/2010,2,049,1,11013194010602,0004,L,PIPO,9.100,24.07000,10.8711,32.0000,M,50,CO,126,DM,3,M,,,
1619218010602,300104950341,9/30/2010,2,049,1,11013199010602,0005,L,PSME,7.300,24.07000,6.9958,24.0000,C,80,CO,92,DC,4,C,,,
1619218010602,300104950341,9/30/2010,2,049,1,11013195010602,0006,D,PIPO,15.800,24.07000,32.7722,20.0000,M,,,,,,,,,4
1619218010602,300104950341,9/30/2010,2,049,1,11013192010602,0007,L,PIPO,10.100,24.07000,13.3916,32.0000,C,70,CO,126,DC,3,C,,,
1619218010602,300104950341,9/30/2010,2,049,1,11013197010602,0008,L,PSME,5.100,24.07000,3.4145,24.0000,C,80,CO,92,DC,4,C,,,
1619218010602,300104950341,9/30/2010,2,049,1,11013190010602,0009,L,PIPO,5.200,24.07000,3.5498,28.0000,C,30,CO,94,DC,2,C,,,
1619218010602,300104950341,9/30/2010,2,049,1,11013196010602,0010,L,PSME,5.000,24.07000,3.2819,24.0000,C,80,CO,92,DC,4,C,,,
1619218010602,300104950341,9/30/2010,2,049,1,11013198010602,0011,L,PSME,7.300,24.07000,6.9958,24.0000,C,60,CO,92,DC,4,C,,,
1619338010602,300104950351,9/7/2010,2,049,1,11014220010602,0001,D,PSME,8.300,24.07000,9.0437,39.0000,M,,,,,,,,,1
1619338010602,300104950351,9/7/2010,2,049,1,11014222010602,0002,L,PSME,13.700,24.07000,24.6395,52.0000,M,40,CO,106,DM,4,M,,,
1619338010602,300104950351,9/7/2010,2,049,1,11014221010602,0003,L,PSME,11.700,24.07000,17.9706,50.0000,M,55,CO,61,DM,7,M,,,
1619338010602,300104950351,9/7/2010,2,049,1,11014219010602,0004,L,PSME,13.700,24.07000,24.6395,52.0000,C,75,CO,106,DC,4,C,,,
1619338010602,300104950351,9/7/2010,2,049,1,11014218010602,0005,D,PSME,9.200,24.07000,11.1114,50.0000,C,,,,,,,,,3
1619338010602,300104950351,9/7/2010,2,049,1,11014217010602,0006,D,PSME,7.700,24.07000,7.7835,39.0000,C,,,,,,,,,3
1619338010602,300104950351,9/7/2010,2,049,1,11014214010602,0007,L,PIPO,10.200,24.07000,13.6581,48.0000,M,35,CO,78,DM,8,M,,,
1619338010602,300104950351,9/7/2010,2,049,1,11014213010602,0008,D,PICO,13.100,24.07000,22.5286,50.0000,M,,,,,,,,,1
1619338010602,300104950351,9/7/2010,2,049,1,11014216010602,0009,D,PSME,5.500,24.07000,3.9712,26.0000,M,,,,,,,,,3
1619338010602,300104950351,9/7/2010,2,049,1,11014215010602,0010,D,PSME,5.500,24.07000,3.9712,20.0000,M,,,,,,,,,3
1619338010602,300104950351,9/7/2010,2,049,1,11014212010602,0011,L,PICO,11.700,24.07000,17.9706,52.0000,M,35,CO,136,DM,4,M,,,
1619338010602,300104950351,9/7/2010,2,049,1,11014224010602,0012,L,PSME,,599.72000,,1.0000,M,50,OV,,,,,,,
1619338010602,300104950351,9/7/2010,2,049,1,11014223010602,0013,L,PSME,,299.86000,,0.1000,M,50,OV,,,,,,,
1619220010602,300104950371,9/28/2010,2,049,1,11013202010602,0001,L,PIPO,10.100,24.07000,13.3916,39.0000,M,30,CO,121,TM,4,M,,,
1619220010602,300104950371,9/28/2010,2,049,1,11013203010602,0002,L,PIPO,13.700,24.07000,24.6395,47.0000,M,45,CO,112,TM,6,M,,,
1619220010602,300104950371,9/28/2010,2,049,1,11013201010602,0003,L,PIPO,11.200,24.07000,16.4675,39.0000,C,45,CO,121,DC,4,C,,,
1619222010602,300104950401,9/30/2010,2,049,1,11013208010602,0001,D,PSME,7.400,24.07000,7.1888,11.0000,M,,,,,,,,,2
1619222010602,300104950401,9/30/2010,2,049,1,11013207010602,0002,L,PSME,6.300,24.07000,5.2104,24.0000,M,45,IN,126,DM,2,M,,,
1619222010602,300104950401,9/30/2010,2,049,1,11013205010602,0003,L,PSME,8.100,24.07000,8.6131,24.0000,C,40,IN,126,DC,2,C,,,
1619222010602,300104950401,9/30/2010,2,049,1,11013204010602,0004,D,PICO,9.100,24.07000,10.8711,45.0000,M,,,,,,,,,1
1619222010602,300104950401,9/30/2010,2,049,1,11013209010602,0005,L,PSME,11.800,24.07000,18.2791,52.0000,M,80,CO,145,DM,3,M,,,
1619222010602,300104950401,9/30/2010,2,049,1,11013206010602,0006,L,PSME,0.600,299.86000,0.5888,6.0000,M,75,OV,32,TM,,,1,M,
1619634010602,300104950461,9/26/2009,2,049,1,11016905010602,0001,D,PICO,12.900,24.07000,21.8459,82.0000,M,,,,,,,,,1
1619634010602,300104950461,9/26/2009,2,049,1,11016911010602,0002,L,PSME,21.300,24.07000,59.5594,95.0000,M,35,CO,84,DM,7,M,,,
1619634010602,300104950461,9/26/2009,2,049,1,11016906010602,0003,D,PIPO,4.300,299.86000,30.2392,21.0000,M,,,,,,,,,1
1619634010602,300104950461,9/26/2009,2,049,1,11016907010602,0004,D,PIPO,7.000,24.07000,6.4326,35.0000,M,,,,,,,,,1
1619634010602,300104950461,9/26/2009,2,049,1,11016908010602,0005,D,PIPO,19.500,24.07000,49.9184,20.0000,M,,,,,,,,,1
1619634010602,300104950461,9/26/2009,2,049,1,11016904010602,0006,D,PICO,5.400,24.07000,3.8281,36.0000,M,,,,,,,,,1
1619634010602,300104950461,9/26/2009,2,049,1,11016910010602,0007,L,PSME,15.700,24.07000,32.3587,79.0000,M,25,CO,89,DM,9,M,,,
1619634010602,300104950461,9/26/2009,2,049,1,11016894010602,0008,L,ABLA,10.300,24.07000,13.9273,58.0000,M,60,CO,82,DM,4,M,,,
1619634010602,300104950461,9/26/2009,2,049,1,11016893010602,0009,L,ABLA,11.500,24.07000,17.3615,58.0000,C,45,CO,82,DC,4,C,,,
1619634010602,300104950461,9/26/2009,2,049,1,11016897010602,0010,D,PICO,8.100,24.07000,8.6131,48.0000,M,,,,,,,,,1
1619634010602,300104950461,9/26/2009,2,049,1,11016900010602,0011,D,PICO,9.400,24.07000,11.5997,56.0000,M,,,,,,,,,1
1619634010602,300104950461,9/26/2009,2,049,1,11016909010602,0012,L,PSME,11.000,24.07000,15.8846,66.0000,M,30,CO,69,DM,10,M,,,
1619634010602,300104950461,9/26/2009,2,049,1,11016899010602,0013,D,PICO,9.100,24.07000,10.8711,53.0000,M,,,,,,,,,1
1619634010602,300104950461,9/26/2009,2,049,1,11016903010602,0014,D,PICO,3.400,299.86000,18.9056,25.0000,M,,,,,,,,,1
1619634010602,300104950461,9/26/2009,2,049,1,11016898010602,0015,D,PICO,9.000,24.07000,10.6335,59.0000,M,,,,,,,,,1
1619634010602,300104950461,9/26/2009,2,049,1,11016896010602,0016,D,PICO,6.400,24.07000,5.3771,40.0000,M,,,,,,,,,1
1619634010602,300104950461,9/26/2009,2,049,1,11016902010602,0017,D,PICO,10.200,24.07000,13.6581,60.0000,M,,,,,,,,,1
1619634010602,300104950461,9/26/2009,2,049,1,11016901010602,0018,D,PICO,9.500,24.07000,11.8478,62.0000,M,,,,,,,,,1
1619634010602,300104950461,9/26/2009,2,049,1,11016895010602,0019,L,ABLA,,299.86000,,2.0000,M,75,OV,,,,,,,
1619634010602,300104950461,9/26/2009,2,049,1,11016912010602,0020,L,PSME,,3298.46000,,1.0000,M,75,OV,,,,,,,
1619606010602,300104950471,9/7/2010,2,049,1,11016645010602,0011,D,PICO,7.100,24.07000,6.6177,37.0000,M,,,,,,,,,1
1619606010602,300104950471,9/7/2010,2,049,1,11016658010602,0012,L,PSME,6.000,24.07000,4.7260,36.0000,M,35,IN,106,DM,3,M,,,
1619606010602,300104950471,9/7/2010,2,049,1,11016656010602,0013,L,PSME,7.200,24.07000,6.8054,36.0000,C,60,IN,106,DC,3,C,,,
1619606010602,300104950471,9/7/2010,2,049,1,11016659010602,0014,D,PSME,7.500,24.07000,7.3844,6.0000,M,,,,,,,,,4
1619606010602,300104950471,9/7/2010,2,049,1,11016649010602,0015,D,PICO,9.500,24.07000,11.8478,66.0000,M,,,,,,,,,1
1619606010602,300104950471,9/7/2010,2,049,1,11016646010602,0016,D,PICO,7.300,24.07000,6.9958,64.0000,M,,,,,,,,,1
1619606010602,300104950471,9/7/2010,2,049,1,11016650010602,0017,D,PICO,9.600,24.07000,12.0986,65.0000,M,,,,,,,,,1
1619606010602,300104950471,9/7/2010,2,049,1,11016654010602,0018,D,PICO,8.900,24.07000,10.3985,30.0000,M,,,,,,,,,4
1619606010602,300104950471,9/7/2010,2,049,1,11016661010602,0001,L,PSME,16.200,24.07000,34.4525,68.0000,M,45,CO,130,DM,5,M,,,
1619606010602,300104950471,9/7/2010,2,049,1,11016660010602,0002,L,PSME,9.600,24.07000,12.0986,37.0000,M,45,IN,109,DM,3,M,,,
1619606010602,300104950471,9/7/2010,2,049,1,11016655010602,0003,D,PICO,10.700,24.07000,15.0300,58.0000,M,,,,,,,,,1
1619606010602,300104950471,9/7/2010,2,049,1,11016652010602,0004,D,PICO,7.100,24.07000,6.6177,50.0000,M,,,,,,,,,1
1619606010602,300104950471,9/7/2010,2,049,1,11016653010602,0005,D,PICO,7.400,24.07000,7.1888,31.0000,M,,,,,,,,,2
1619606010602,300104950471,9/7/2010,2,049,1,11016651010602,0006,D,PICO,12.500,24.07000,20.5122,62.0000,M,,,,,,,,,1
1619606010602,300104950471,9/7/2010,2,049,1,11016657010602,0007,L,PSME,15.200,24.07000,30.3304,68.0000,C,45,CO,130,DC,5,C,,,
1619606010602,300104950471,9/7/2010,2,049,1,11016644010602,0008,D,PICO,6.000,24.07000,4.7260,43.0000,M,,,,,,,,,1
1619606010602,300104950471,9/7/2010,2,049,1,11016647010602,0009,D,PICO,8.200,24.07000,8.8271,65.0000,M,,,,,,,,,1
1619606010602,300104950471,9/7/2010,2,049,1,11016648010602,0010,D,PICO,8.700,24.07000,9.9364,66.0000,M,,,,,,,,,1
1619340010602,300104950481,9/6/2010,2,049,1,11014249010602,0001,D,PICO,6.900,24.07000,6.2501,60.0000,M,,,,,,,,,1
1619340010602,300104950481,9/6/2010,2,049,1,11014250010602,0002,D,PICO,7.000,24.07000,6.4326,44.0000,M,,,,,,,,,3
1619340010602,300104950481,9/6/2010,2,049,1,11014252010602,0003,D,PICO,9.400,24.07000,11.5997,70.0000,M,,,,,,,,,1
1619340010602,300104950481,9/6/2010,2,049,1,11014241010602,0004,L,PICO,8.600,24.07000,9.7093,61.0000,C,20,CO,87,DC,4,C,,,
1619340010602,300104950481,9/6/2010,2,049,1,11014245010602,0005,L,PICO,10.000,24.07000,13.1278,60.0000,M,25,IN,120,DC,4,C,,,
1619340010602,300104950481,9/6/2010,2,049,1,11014255010602,0006,L,PSME,5.300,24.07000,3.6876,42.0000,M,55,IN,109,DM,2,M,,,
1619340010602,300104950481,9/6/2010,2,049,1,11014244010602,0007,L,PICO,9.800,24.07000,12.6079,69.0000,M,30,CO,120,DC,4,C,,,
1619340010602,300104950481,9/6/2010,2,049,1,11014238010602,0008,L,PICO,7.200,24.07000,6.8054,61.0000,C,25,CO,87,DC,4,C,,,
1619340010602,300104950481,9/6/2010,2,049,1,11014253010602,0009,L,PSME,5.000,24.07000,3.2819,42.0000,C,15,IN,109,DC,2,C,,,
1619340010602,300104950481,9/6/2010,2,049,1,11014229010602,0010,L,PICO,5.300,24.07000,3.6876,61.0000,C,20,IN,87,DC,4,C,,,
1619340010602,300104950481,9/6/2010,2,049,1,11014235010602,0011,L,PICO,6.300,24.07000,5.2104,61.0000,C,10,IN,87,DC,4,C,,,
1619340010602,300104950481,9/6/2010,2,049,1,11014226010602,0012,L,ABLA,7.600,24.07000,7.5826,52.0000,M,55,IN,114,DM,4,M,,,
1619340010602,300104950481,9/6/2010,2,049,1,11014247010602,0013,L,PICO,10.400,24.07000,14.1990,71.0000,C,15,CO,120,DC,4,C,,,
1619340010602,300104950481,9/6/2010,2,049,1,11014237010602,0014,L,PICO,6.900,24.07000,6.2501,61.0000,C,20,CO,87,DC,4,C,,,
1619340010602,300104950481,9/6/2010,2,049,1,11014232010602,0015,L,PICO,5.700,24.07000,4.2652,61.0000,C,15,IN,87,DC,4,C,,,
1619340010602,300104950481,9/6/2010,2,049,1,11014254010602,0016,L,PSME,5.600,24.07000,4.1169,42.0000,C,25,IN,109,DC,2,C,,,
1619340010602,300104950481,9/6/2010,2,049,1,11014234010602,0017,L,PICO,6.200,24.07000,5.0463,61.0000,C,15,IN,87,DC,4,C,,,
1619340010602,300104950481,9/6/2010,2,049,1,11014230010602,0018,L,PICO,5.400,24.07000,3.8281,61.0000,C,15,IN,87,DC,4,C,,,
1619340010602,300104950481,9/6/2010,2,049,1,11014240010602,0019,D,PICO,8.400,24.07000,9.2630,67.0000,M,,,,,,,,,1
1619340010602,300104950481,9/6/2010,2,049,1,11014248010602,0020,D,PICO,12.600,24.07000,20.8417,76.0000,M,,,,,,,,,1
1619340010602,300104950481,9/6/2010,2,049,1,11014225010602,0021,L,ABLA,6.400,24.07000,5.3771,52.0000,C,65,IN,114,DC,4,C,,,
1619340010602,300104950481,9/6/2010,2,049,1,11014231010602,0022,L,PICO,5.400,24.07000,3.8281,61.0000,C,20,IN,87,DC,4,C,,,
1619340010602,300104950481,9/6/2010,2,049,1,11014246010602,0023,D,PICO,10.300,24.07000,13.9273,76.0000,M,,,,,,,,,1
1619340010602,300104950481,9/6/2010,2,049,1,11014243010602,0024,D,PICO,9.500,24.07000,11.8478,66.0000,M,,,,,,,,,1
1619340010602,300104950481,9/6/2010,2,049,1,11014242010602,0025,D,PICO,9.200,24.07000,11.1114,68.0000,M,,,,,,,,,1
1619340010602,300104950481,9/6/2010,2,049,1,11014251010602,0026,D,PICO,7.500,24.07000,7.3844,59.0000,M,,,,,,,,,1
1619340010602,300104950481,9/6/2010,2,049,1,11014233010602,0027,L,PICO,6.000,24.07000,4.7260,61.0000,C,15,IN,87,DC,4,C,,,
1619340010602,300104950481,9/6/2010,2,049,1,11014236010602,0028,D,PICO,6.500,24.07000,5.5465,56.0000,M,,,,,,,,,1
1619340010602,300104950481,9/6/2010,2,049,1,11014239010602,0029,D,PICO,7.900,24.07000,8.1930,66.0000,M,,,,,,,,,1
1619340010602,300104950481,9/6/2010,2,049,1,11014228010602,0030,L,ABLA,,899.58000,,1.0000,M,50,OV,,,,,,,
1619340010602,300104950481,9/6/2010,2,049,1,11014227010602,0031,L,ABLA,,12893.98000,,0.5000,M,50,OV,,,,,,,
1619608010602,300104950491,9/7/2010,2,049,1,11016679010602,0001,L,PSME,13.500,24.07000,23.9254,57.0000,M,60,DO,135,DM,5,M,,,
1619608010602,300104950491,9/7/2010,2,049,1,11016675010602,0002,D,PICO,9.000,24.07000,10.6335,53.0000,M,,,,,,,,,1
1619608010602,300104950491,9/7/2010,2,049,1,11016674010602,0003,D,PICO,7.000,24.07000,6.4326,54.0000,M,,,,,,,,,1
1619608010602,300104950491,9/7/2010,2,049,1,11016678010602,0004,L,PSME,6.800,24.07000,6.0703,30.0000,M,45,IN,89,DM,2,M,,,
1619608010602,300104950491,9/7/2010,2,049,1,11016665010602,0005,D,PICO,6.100,24.07000,4.8848,44.0000,M,,,,,,,,,1
1619608010602,300104950491,9/7/2010,2,049,1,11016676010602,0006,L,PSME,5.600,24.07000,4.1169,30.0000,C,65,IN,89,DC,2,C,,,
1619608010602,300104950491,9/7/2010,2,049,1,11016663010602,0007,L,PICO,5.800,24.07000,4.4162,49.0000,C,15,IN,99,DC,4,C,,,
1619608010602,300104950491,9/7/2010,2,049,1,11016669010602,0008,D,PICO,8.400,24.07000,9.2630,53.0000,M,,,,,,,,,1
1619608010602,300104950491,9/7/2010,2,049,1,11016677010602,0009,L,PSME,6.900,24.07000,6.2501,30.0000,C,60,IN,89,DC,2,C,,,
1619608010602,300104950491,9/7/2010,2,049,1,11016667010602,0010,L,PICO,7.900,24.07000,8.1930,49.0000,C,20,CO,99,DC,4,C,,,
1619608010602,300104950491,9/7/2010,2,049,1,11016671010602,0011,D,PICO,8.600,24.07000,9.7093,52.0000,M,,,,,,,,,1
1619608010602,300104950491,9/7/2010,2,049,1,11016668010602,0012,L,PICO,8.200,24.07000,8.8271,49.0000,C,35,CO,99,DC,4,C,,,
1619608010602,300104950491,9/7/2010,2,049,1,11016670010602,0013,L,PICO,8.500,24.07000,9.4848,49.0000,C,40,CO,99,DC,4,C,,,
1619608010602,300104950491,9/7/2010,2,049,1,11016673010602,0014,D,PICO,10.100,24.07000,13.3916,48.0000,M,,,,,,,,,1
1619608010602,300104950491,9/7/2010,2,049,1,11016664010602,0015,L,PICO,5.800,24.07000,4.4162,49.0000,C,20,IN,99,DC,4,C,,,
1619608010602,300104950491,9/7/2010,2,049,1,11016666010602,0016,L,PICO,7.100,24.07000,6.6177,49.0000,C,25,CO,99,DC,4,C,,,
1619608010602,300104950491,9/7/2010,2,049,1,11016672010602,0017,D,PICO,9.400,24.07000,11.5997,46.0000,M,,,,,,,,,1
1619608010602,300104950491,9/7/2010,2,049,1,11016662010602,0018,L,PIAL,,899.58000,,0.4000,M,50,OV,,,,,,,
1619608010602,300104950491,9/7/2010,2,049,1,11016680010602,0019,L,PSME,,2099.02000,,0.3000,M,50,OV,,,,,,,
1621337010602,300104950511,9/25/2009,2,049,1,11026850010602,0001,L,PSME,5.000,24.07000,3.2819,20.0000,M,60,IN,55,DM,9,M,,,
1621337010602,300104950511,9/25/2009,2,049,1,11026844010602,0002,D,PICO,10.600,24.07000,14.7504,62.0000,M,,,,,,,,,1
1621337010602,300104950511,9/25/2009,2,049,1,11026846010602,0003,L,PSME,7.400,24.07000,7.1888,20.0000,C,45,IN,55,DC,9,C,,,
1621337010602,300104950511,9/25/2009,2,049,1,11026849010602,0004,L,PSME,1.400,299.86000,3.2055,10.0000,M,70,IN,30,TM,,,1.8,M,
1621337010602,300104950511,9/25/2009,2,049,1,11026845010602,0005,L,PSME,1.300,299.86000,2.7639,10.0000,C,70,IN,30,TC,,,1.8,C,
1621337010602,300104950511,9/25/2009,2,049,1,11026852010602,0006,L,PSME,,899.58000,,2.0000,M,35,IN,,,,,,,
1621337010602,300104950511,9/25/2009,2,049,1,11026853010602,0007,L,PSME,,2099.02000,,3.0000,M,40,IN,,,,,,,
1621337010602,300104950511,9/25/2009,2,049,1,11026854010602,0008,L,PSME,,1799.16000,,4.0000,M,40,IN,,,,,,,
1621337010602,300104950511,9/25/2009,2,049,1,11026847010602,0009,L,PSME,0.200,1199.44000,0.2617,5.0000,M,65,IN,,,,,,,
1621337010602,300104950511,9/25/2009,2,049,1,11026848010602,0010,L,PSME,0.800,1199.44000,4.1867,8.0000,M,80,IN,,,,,,,
1621337010602,300104950511,9/25/2009,2,049,1,11026851010602,0011,L,PSME,,299.86000,,0.5000,M,80,IN,,,,,,,
1619610010602,300104950531,9/10/2010,2,049,1,11016687010602,0001,D,PICO,11.600,24.07000,17.6647,66.0000,M,,,,,,,,,1
1619610010602,300104950531,9/10/2010,2,049,1,11016681010602,0002,D,ABLA,10.000,24.07000,13.1278,17.0000,M,,,,,,,,,4
1619610010602,300104950531,9/10/2010,2,049,1,11016688010602,0003,L,PSME,22.600,24.07000,67.0514,72.0000,M,70,DO,296,DM,8,M,,,
1619610010602,300104950531,9/10/2010,2,049,1,11016686010602,0004,D,PICO,8.000,24.07000,8.4018,58.0000,M,,,,,,,,,2
1619610010602,300104950531,9/10/2010,2,049,1,11016685010602,0005,D,PICO,12.600,24.07000,20.8417,69.0000,M,,,,,,,,,1
1619610010602,300104950531,9/10/2010,2,049,1,11016684010602,0006,D,PICO,12.000,24.07000,18.9040,63.0000,M,,,,,,,,,1
1619610010602,300104950531,9/10/2010,2,049,1,11016682010602,0007,L,ABLA,10.500,24.07000,14.4734,52.0000,M,55,CO,100,DE,7,M,,,
1619610010602,300104950531,9/10/2010,2,049,1,11016683010602,0008,L,PICO,10.400,24.07000,14.1990,65.0000,C,85,CO,104,DC,7,C,,,
1619610010602,300104950531,9/10/2010,2,049,1,11016689010602,0009,L,PSME,,1799.16000,,0.4000,M,50,OV,,,,,,,
1619610010602,300104950531,9/10/2010,2,049,1,11016690010602,0010,L,PSME,,7496.50000,,1.0000,M,50,OV,,,,,,,
